id;title;title_short;redundant;preferred_version;hardware;aga;ntsc;scale;vshift;hshift;killaga;gamepad;lightgun;note;issues;hack;release_date;country;language;developer;publisher;players;slave_args;slave_version;slave_path;archive_path;category;subcategory;hol_id;lemon_id
game--castlemaster2--castlemaster2;Castle Master II: The Crypt;Castle Master II;;;OCS;;0;5;22;;;;;;;;1990;;English;Major Developments;Incentive;1;;v2.0b;CastleMaster2/CastleMaster2.Slave;game/CastleMaster2_v2.0b_0612.lha;Game;Action Adventure;2947;1831
game--chasehq2--chasehq2;Chase H.Q. II: Special Criminal Investigation;Chase HQ II;;;OCS;;0;;;;;1;;;;;1990;;English;ICE Software;Ocean;1;CUSTOM3=1;v1.4;ChaseHQ2/ChaseHQ2.slave;game/ChaseHQ2_v1.4_1246.lha;Game;Racing - Arcade;3001;1293
game--corporation1disk--corporation1disk;Corporation;Corporation;1;game--corporation&missions3disk--corporation&missions3disk;OCS;;2;;;;;;;;;;1990;;English;Dementia;Core Design, Virgin;1;;v1.4;Corporation1Disk/Corporation1Disk.Slave;game/Corporation_v1.4_1Disk_0107.lha;Game;Action Adventure;3092;276
game--cybercon3--cybercon3;Cybercon III;Cybercon III;;;OCS;;0;5;14;;;;;;;;1991;;English;The Assembly Line;U.S. Gold;1;;v1.7;Cybercon3/Cybercon3.Slave;game/Cybercon3_v1.7_0243.lha;Game;Action Adventure;3159;292
game--christophkolumbusagade--christophkolumbusagade;Christoph Kolumbus;Christoph Kolumbus;;;AGA;1;0;;;;;;;;;;1994;;German;Software 2000;Software 2000;4 (taking turns);;v1.1;ChristophKolumbusAGADe/ChristophKolumbusAGADe.slave;game/ChristophKolombus_v1.1_AGA_De_0448.lha;Game;Strategy - Trading;4719;1860
game--cruiseforacorpsees--cruiseforacorpsees;Cruise for a Corpse;Cruise for a Corpse;;game--cruiseforacorpse--cruiseforacorpse;OCS;;0;5;8;;;;;;;;1991;;Spanish;Delphine;U.S. Gold;1;;v2.3;CruiseForACorpseEs/CruiseForACorpseEs.slave;game/CruiseForACorpse_v2.3_Es.lha;Game;Adventure - Point & Click;3134;283
game--centurionntsc--centurionntsc;Centurion: Defender of Rome;Centurion;;;OCS;;4;;;;;;;;;;1991;;English;Bits of Magic;Electronic Arts;1;;v1.0;CenturionNTSC/CenturionNTSC.Slave;game/Centurion_v1.0_NTSC_1945.lha;Game;;2965;246
game--chronoquest2--chronoquest2;Chrono Quest II;Chrono Quest II;;;OCS;;0;5;;;;;;;;;1990;;English;Infomedia;Psygnosis;1;;v1.2;ChronoQuest2/ChronoQuest2.Slave;game/ChronoQuest2_v1.2_0449.lha;Game;Adventure;3015;1383
game--cardiaxxelectroniczoo--cardiaxxelectroniczoo;Cardiaxx (Electronic Zoo);Cardiaxx (Electronic Zoo);1;game--cardiaxxteam17--cardiaxxteam17;OCS;;0;;;;;;;;;;1993;;English;Eclipse;Electronic Zoo;1;;v2.1;CardiaxxElectronicZoo/CardiaxxElectronicZoo.slave;game/Cardiaxx_v2.1_ElectronicZoo_1601.lha;Game;Shoot'em Up - Horizontal;3591;1495
game--conqueror--conqueror;Conqueror;Conqueror;;;OCS;;2;;;;;;;;;;1990;;English, German;PMC;Rainbow Arts;1;;v1.1;Conqueror/Conqueror.Slave;game/Conqueror_v1.1_1275.lha;Game;;3079;1722
game--conquestsofthelongbow--conquestsofthelongbow;Conquests of the Longbow;Conquests of the Longbow;;;OCS;;2;;;;;;;;;;1992;;English;Sierra;Sierra;1;;v1.1-B;ConquestsOfTheLongbow/ConquestsOfTheLongbow.slave;game/ConquestsOfTheLongbow_v1.1-B.lha;Game;Adventure - Point & Click;3083;1723
game--coala--coala;COALA;COALA;1;game--coalaaga--coalaaga;OCS;;0;;;;;;;;;;1995;;English;Bitfusion;Empire;1;;v2.0;Coala/Coala.slave;game/Coala_v2.0_0242.lha;Game;;3053;1870
game--crazycars--crazycars;Crazy Cars;Crazy Cars;;;OCS;;2;;;;;;;;;;1988;;English;EH Productions;Titus;1;;v1.3;CrazyCars/CrazyCars.Slave;game/CrazyCars_v1.3_2959.lha;Game;Racing - Arcade;3113;1558
game--campaign&datadisk--campaign&datadisk;Campaign;Campaign;;;OCS;;0;5;;;;;;;;;1992;;English;Empire;Empire;1;;v1.2;Campaign&DataDisk/Campaign&DataDisk.slave;game/Campaign&DataDisk_v1.2.lha;Game;;2914;214
game--crimedoesnotpay--crimedoesnotpay;Crime Does Not Pay;Crime Does Not Pay;;;OCS;;2;;;;;;;;;;1990;;English, German, French, Italian, Spanish;Eldritch the Cat;Titus;1;;v1.0;CrimeDoesNotPay/CrimeDoesNotPay.Slave;game/CrimeDoesNotPay_v1.0_0364.lha;Game;Action Adventure;3127;1912
game--cabaretasteroids--cabaretasteroids;Cabaret Asteroids;Cabaret Asteroids;1;game--cabaretasteroidsrepacked--cabaretasteroidsrepacked;OCS;;0;;;;;;;;;;1991;;English;Vertical;Amiga Action, The One;2 (taking turns);;v1.1;CabaretAsteroids/CabaretAsteroids.slave;game/CabaretAsteroids_v1.1.lha;Game;;3891;-2
game--chubbygristle--chubbygristle;Chubby Gristle;Chubby Gristle;;;OCS;;0;;;;;;;;;;1988;;English;Teque;Grandslam ;1;;v1.2;ChubbyGristle/ChubbyGristle.Slave;game/ChubbyGristle_v1.2.lha;Game;;3016;259
game--castleofdrbraindemt32--castleofdrbraindemt32;Castle of Dr. Brain;Castle of Dr. Brain (MT-32);1;game--castleofdrbrainntscmt32--castleofdrbrainntscmt32;OCS/MT-32;;2;;;;;;;;;;1992;;English;Sierra;Sierra;1;;v1.1;CastleOfDrBrainDeMT32/CastleOfDrBrainDeMT32.Slave;game/_mt32/CastleOfDrBrain_v1.1_De_MT32_0304.lha;Game;Adventure - Graphic;2948;1380
game--clockwiseraga--clockwiseraga;Clockwiser;Clockwiser;;;AGA;1;0;;;;;;;;;;1994;;English;Team Hoi;Rasputin;1;;v1.1;ClockwiserAGA/ClockwiserAGA.Slave;game/Clockwiser_v1.1_AGA_1900.lha;Game;;5069;1554
game--cannonsoccer--cannonsoccer;Cannon Soccer;Cannon Soccer;;;OCS;;0;4;0;;;;;;;;1993;;English;Sensible Software;Amiga Format;1;;v1.0;CannonSoccer/CannonSoccer.Slave;game/CannonSoccer_v1.0_0165.lha;Game;;4759;-2
game--clownomania--clownomania;Clown-O-Mania;Clown-O-Mania;;;OCS;;0;4;0;;;;;;;;1989;;English;Roman Bossart;DigiTek, Starbyte;1;;v2.1;ClownOMania/ClownOMania.slave;game/ClownOMania_v2.1_2807.lha;Game;;3046;273
game--cliffhanger--cliffhanger;Cliffhanger;Cliffhanger;;;OCS;;0;;;;;;;;;;1994;;English;Spidersoft;Psygnosis;1;;v1.1;Cliffhanger/Cliffhanger.slave;game/Cliffhanger_v1.1_1598.lha;Game;;3041;270
game--cedric--cedric;Cedric & the Lost Sceptre;Cedric & the Lost Sceptre;1;game--cedriccd32--cedriccd32;OCS;;0;;;;;1;;;;;1996;;English, German;Alcatraz;neo;1;CUSTOM2=1 CUSTOM3=1 CUSTOM4=1;v2.2;Cedric/Cedric.slave;game/Cedric_v2.2.lha;Game;;2958;653
game--carcharodon--carcharodon;Carcharodon: White Sharks;Carcharodon;;;OCS;;0;5;;;;;;;;;1991;;English;Silicon Warriors;Demonware;2;;v1.1a;Carcharodon/Carcharodon.slave;game/Carcharodon_v1.1a_2389.lha;Game;Shoot'em Up - Horizontal;2929;1615
game--capitalpunishmentagacd--capitalpunishmentagacd;Capital Punishment;Capital Punishment;1;game--capitalpunishmentaga--capitalpunishmentaga;AGA/CD;1;0;5;10;;;1;;;;;1996;;English;clickBOOM (PXL);PXL;4 (2 simultaneously);;v1.2;CapitalPunishmentAGACD/CapitalPunishmentAGACD.Slave;game/CapitalPunishment_v1.2_AGA_CD.lha;Game;Fighting;2921;1252
game--covertaction--covertaction;Covert Action;Covert Action;;;OCS;;2;;;;;;;;;;1992;;English;MicroProse;MicroProse;1;;v1.0;CovertAction/CovertAction.Slave;game/CovertAction_v1.0_1834.lha;Game;Adventure;3107;1726
game--crystalpalace--crystalpalace;Crystal Palace;Crystal Palace;;;OCS;;0;;;;;;;;;;1993;;English;Unknown;Amiga Fun, CompuTec Verlag;1;;v1.1a;CrystalPalace/CrystalPalace.slave;game/CrystalPalace_v1.1a.lha;Game;;3931;1919
game--crystalhammerv2--crystalhammerv2;Crystal Hammer;Crystal Hammer;;;OCS;;0;4;-16;;;;;;;;1987;;English;reLINE;reLINE;2 (taking turns);;v1.2;CrystalHammerV2/CrystalHammerV2.slave;game/CrystalHammer_v1.2_V2.lha;Game;;4921;284
game--castlekingdoms--castlekingdoms;Castle Kingdoms;Castle Kingdoms;;;OCS;;0;;;;;;;;;;1997;;English;Mutation;Mutation;1;;v1.1;CastleKingdoms/CastleKingdoms.Slave;game/CastleKingdoms_v1.1.lha;Game;;2944;1830
game--citadel--citadel;Citadel;Citadel;;;OCS;;0;5;-4;;;;;;;;1995;;English;Virtual Design;Black Legend;1;;v1.2;Citadel/Citadel.slave;game/Citadel_v1.2.lha;Game;;3027;1863
game--crazycars2--crazycars2;Crazy Cars II;Crazy Cars II;;;OCS;;0;5;;;;;;;;;1989;;English;Titus;Titus;1;;v1.3;CrazyCars2/CrazyCars2.slave;game/CrazyCars2_v1.3_0311.lha;Game;Racing - Arcade;3114;280
game--chuckrock--chuckrock;Chuck Rock;Chuck Rock;;;OCS;;0;5;-5;;;1;;;;;1991;;English;Core Design;Core Design, Virgin;1;;v1.2;ChuckRock/ChuckRock.slave;game/ChuckRock_v1.2_0767.lha;Game;;3017;260
game--cardiaxxteam17--cardiaxxteam17;Cardiaxx;Cardiaxx;;;OCS;;0;4;-4;;;;;;;;1993;;English;Eclipse;Electronic Zoo;1;;v2.1;CardiaxxTeam17/CardiaxxTeam17.slave;game/Cardiaxx_v2.1_Team17_2362.lha;Game;Shoot'em Up - Horizontal;3591;1495
game--crystalsofarboreafrfast--crystalsofarboreafrfast;Crystals of Arborea;Crystals of Arborea;;game--crystalsofarboreafast--crystalsofarboreafast;OCS;;2;;;;;;;;;;1990;;French;Silmarils;Palace, Silmarils;1;;v1.3;CrystalsOfArboreaFrFast/CrystalsOfArboreaFrFast.Slave;game/CrystalsOfArborea_v1.3_Fr_Fast_2386.lha;Game;RPG;3139;286
game--conflictmiddleeastpolsim--conflictmiddleeastpolsim;Conflict: The Middle East Political Simulator;Conflict: Middle East;;;OCS;;2;;;;;;;;;;1990;;English;P.S.I.;16 Blitz, Virgin Mastertronic;1;;v1.01;ConflictMiddleEastPolSim/ConflictMiddleEastPolSim.slave;game/ConflictMiddleEastPoliticalSimulator_v1.01.lha;Game;;3078;1885
game--conquestsofthelongbowmt32--conquestsofthelongbow;Conquests of the Longbow;Conquests of the Longbow (MT-32);;;OCS/MT-32;;2;;;;;;;;;;1992;;English;Sierra;Sierra;1;;v1.0;ConquestsOfTheLongbowMT32/ConquestsOfTheLongbow.slave;game/_mt32/ConquestOfTheLongbowMT32.lha;Game;Adventure - Point & Click;3083;1723
game--cyberworld--cyberworld;Cyber World;Cyber World;;;OCS;;0;;;;;;;;;;1990;;English;Magic Bytes;Magic Bytes;1;;v1.0;CyberWorld/CyberWorld.Slave;game/CyberWorld_v1.0_2603.lha;Game;;3156;1923
game--chamberscimutantprstntsc--chamberscimutantprstntsc;Chamber of the Sci-Mutant Priestess;Chamber of the Sci-Mutant Priestess;1;game--kult--kult;OCS;;3;;;;;;;;;;1990;;English;Draconian;Draconian;1;;v1.2;ChamberSciMutantPrstNTSC/ChamberSciMutantPrstNTSC.slave;game/ChamberOfTheSciMutantPriestess_v1.2_NTSC_3037.lha;Game;Adventure;2968;248
game--coolspot--coolspot;Cool Spot;Cool Spot;;;OCS;;0;;;;;1;;;;;1993;;English;Virgin;Virgin;1;;v2.1;CoolSpot/CoolSpot.slave;game/CoolSpot_v2.1_1345.lha;Game;;3088;301
game--cruiseforacorpsede--cruiseforacorpsede;Cruise for a Corpse;Cruise for a Corpse;;game--cruiseforacorpse--cruiseforacorpse;OCS;;0;5;8;;;;;;;;1991;;German;Delphine;U.S. Gold;1;;v2.3;CruiseForACorpseDe/CruiseForACorpseDe.slave;game/CruiseForACorpse_v2.3_De_0676.lha;Game;Adventure - Point & Click;3134;283
game--crazysuegoeson--crazysuegoeson;Crazy Sue Goes On;Crazy Sue Goes On;;;OCS;;0;5;8;;;;;;;;1992;;English;Hironymus Jumpshoe;Amiga Fun, Amiga Mania;1;;v1.1;CrazySueGoesOn/CrazySueGoesOn.Slave;game/CrazySueGoesOn_v1.1.lha;Game;;4696;1908
game--cubix--cubix;Cubix;Cubix;;;OCS;;0;5;;;;;;;;;1991;;English;Xtreme D-Sign;Media GmbH;1;;v1.0;Cubix/Cubix.Slave;game/Cubix_v1.0.lha;Game;;3142;3178
game--chuckyeagersaft2--chuckyeagersaft2;Chuck Yeager's Advanced Flight Trainer 2;Chuck Yeager's AFT 2;;;OCS;;2;;;;;;;;;;1990;;English;Eldritch the Cat;Electronic Arts;1;;v1.0;ChuckYeagersAFT2/ChuckYeagersAFT2.Slave;game/ChuckYeagersAdvancedFlightTrainer2_v1.0_0670.lha;Game;;3021;1861
game--civilizationagade--civilizationagade;Civilization;Civilization;;game--civilizationaga--civilizationaga;AGA;1;2;;;;;;;;;;1994;;German;MPS Labs (MicroProse);MicroProse, Software Demon;1;;v1.1;CivilizationAGADe/CivilizationAGADe.Slave;game/Civilization_v1.1_AGA_De.lha;Game;Strategy;3031;1177
game--californiagames--californiagames;California Games;California Games;;;OCS;;2;;;;;;;;;;1988;;English;Westwood;Epyx, U.S. Gold;8 (taking turns);;v1.1;CaliforniaGames/CaliforniaGames.slave;game/CaliforniaGames_v1.1_1445.lha;Game;Sports - Multi-Event;2912;469
game--creatures--creatures;Creatures;Creatures;;;OCS;;0;;;;;;;;;;1993;;English;W. J. S.;Thalamus;1;;v1.1;Creatures/Creatures.Slave;game/Creatures_v1.1.lha;Game;;3120;281
game--colorbuster--colorbuster;Color Buster;Color Buster;;;OCS;;0;5;;;;;;;;;1993;;English;Pyramid;Amigo!;1;;v1.1;ColorBuster/Colorbuster.slave;game/ColorBuster_v1.1.lha;Game;;4940;-2
game--christophkolumbusde--christophkolumbusde;Christoph Kolumbus;Christoph Kolumbus;1;game--christophkolumbusagade--christophkolumbusagade;OCS;;0;;;;;;;;;;1994;;German;Software 2000;Software 2000;4 (taking turns);;v1.1;ChristophKolumbusDe/ChristophKolumbusDe.slave;game/ChristophKolombus_v1.1_De_0306.lha;Game;Strategy - Trading;4718;1860
game--chessplayer2150fr--chessplayer2150fr;Chess Player 2150;Chess Player 2150;;game--chessplayer2150--chessplayer2150;OCS;;2;;;;;;;;;;1989;;French;Oxford Softworks;Oxford Softworks;2 (taking turns);;v1.1;ChessPlayer2150Fr/ChessPlayer2150Fr.Slave;game/ChessPlayer2150_v1.1_Fr.lha;Game;Board Game - Chess;3004;1857
game--cosmicbouncer--cosmicbouncer;Cosmic Bouncer;Cosmic Bouncer;;;OCS;;2;;;;;;;;;;1988;;English;Euroline;ReadySoft;1;;v1.1;CosmicBouncer/CosmicBouncer.Slave;game/CosmicBouncer_v1.1_0309.lha;Game;;3097;1891
game--captainblood--captainblood;Captain Blood;Captain Blood;1;game--captainbloodntsc--captainbloodntsc;OCS;;2;;;;;;;;;;1988;;English;ERE Informatique;Exxos, Mindscape;1;;v1.2;CaptainBlood/CaptainBlood.Slave;game/CaptainBlood_v1.2_0443.lha;Game;Adventure;2924;228
game--cruiseforacorpseit--cruiseforacorpseit;Cruise for a Corpse;Cruise for a Corpse;;game--cruiseforacorpse--cruiseforacorpse;OCS;;0;5;8;;;;;;;;1991;;Italian;Delphine;U.S. Gold;1;;v2.3;CruiseForACorpseIt/CruiseForACorpseIt.slave;game/CruiseForACorpse_v2.3_It.lha;Game;Adventure - Point & Click;3134;283
game--crystalkingdomdizzy--crystalkingdomdizzy;Crystal Kingdom Dizzy;Crystal Kingdom Dizzy;;;OCS;;0;4;4;;;;;;;;1993;;English;Synergy;Codemasters;1;;v2.0a;CrystalKingdomDizzy/CrystalKingdomDizzy.Slave;game/CrystalKingdomDizzy_v2.0a_0109.lha;Game;Platform - Adventure;3138;285
game--chuckieegg2--chuckieegg2;Chuckie Egg II;Chuckie Egg II;;;OCS;;0;5;;;;;;;;;1989;;English;MC Lothlorien;Pick & Choose;1;;v1.1;ChuckieEgg2/ChuckieEgg2.Slave;game/ChuckieEgg2_v1.1.lha;Game;;3023;262
game--codenameiceman--codenameiceman;Code Name: Iceman;Code Name: Iceman;;;OCS;;2;;;;;;;;;;1990;;English;Sierra;Sierra;1;;v1.5;CodeNameIceman/CodenameIceman.slave;game/CodeNameIceman_v1.5_0468.lha;Game;Adventure - Graphic;3055;271
game--continentalcircus--continentalcircus;Continental Circus;Continental Circus;;;OCS;;0;;;;;;;;;;1989;;English;Teque;Virgin Mastertronic;1;;v1.2;ContinentalCircus/ContinentalCircus.Slave;game/ContinentalCircus_v1.2_1720.lha;Game;Racing;3084;275
game--cougarforce--cougarforce;Cougar Force;Cougar Force;;;OCS;;0;5;;;;;;;;;1991;;English;M.D.O. (Coktel);Tomahawk;1;;v1.0;CougarForce/CougarForce.Slave;game/CougarForce_v1.0.lha;Game;Action Adventure;3102;1896
game--chroniclesofomega--chroniclesofomega;The Chronicles of Omega;Chronicles of Omega;;;OCS;;2;;;;;;;;;;1990;;English;ARC;ARC;1;;v1.1;ChroniclesOfOmega/ChroniclesOfOmega.slave;game/ChroniclesOfOmega_v1.1.lha;Game;;3013;2335
game--cycles--cycles;The Cycles: International Grand Prix Racing;Cycles;;;OCS;;2;;;;;;;;;;1989;;English;Distinctive (D.S.I.);Accolade;1;;v1.0;Cycles/Cycles.Slave;game/Cycles_v1.0_1018.lha;Game;Racing;3167;298
game--corporation&missions3disk--corporation&missions3disk;Corporation;Corporation;;;OCS;;2;;;;;;;;;;1990;;English;Dementia;Core Design, Virgin;1;;v1.4;Corporation&Missions3Disk/Corporation&Missions3Disk.Slave;game/Corporation&Missions_v1.4_3Disk_0107&0266.lha;Game;Action Adventure;3092;276
game--curseoftheazurebonds--curseoftheazurebonds;Curse of the Azure Bonds;Curse of the Azure Bonds;;;OCS;;2;;;;;;;;;;1990;;English;MicroMagic;SSI, U.S. Gold;1;;v1.0;CurseOfTheAzureBonds/CurseOfTheAzureBonds.Slave;game/CurseOfTheAzureBonds_v1.0_0982.lha;Game;RPG - First Person Dungeon;3148;288
game--civilization--civilization;Civilization;Civilization;1;game--civilizationaga--civilizationaga;OCS;;2;;;;;;;;;;1994;;English;MPS Labs (MicroProse);MicroProse;1;;v1.1;Civilization/Civilization.Slave;game/Civilization_v1.1_2090.lha;Game;Strategy;3030;264
game--chipschallenge--chipschallenge;Chip's Challenge;Chip's Challenge;;;OCS;;0;5;;;;;;;;;1990;;English;Images;Epyx, U.S. Gold;1;;v1.2;ChipsChallenge/ChipsChallenge.Slave;game/ChipsChallenge_v1.2_0444.lha;Game;;3011;258
game--cruncherfactory--cruncherfactory;Cruncher Factory;Cruncher Factory;;;OCS;;2;;;;;;;;;;1987;;English;Kingsoft;Anco, Kingsoft;2;;v1.1;CruncherFactory/CruncherFactory.slave;game/CruncherFactory_v1.1.lha;Game;;3135;1917
game--crazycars3--crazycars3;Crazy Cars III;Crazy Cars III;;;OCS;;0;5;;;;1;;;;;1992;;English;Titus;Titus;1;;v2.2;CrazyCars3/CrazyCars3.slave;game/CrazyCars3_v2.2_3068.lha;Game;Racing - Arcade;3115;279
game--chessplayer2150--chessplayer2150;Chess Player 2150;Chess Player 2150;;;OCS;;2;;;;;;;;;;1989;;English;Oxford Softworks;Oxford Softworks;2 (taking turns);;v1.1;ChessPlayer2150/ChessPlayer2150.Slave;game/ChessPlayer2150_v1.1_2493.lha;Game;Board Game - Chess;3004;1857
game--chipschallengentsc--chipschallengentsc;Chip's Challenge;Chip's Challenge;1;game--chipschallenge--chipschallenge;OCS;;3;;;;;;;;;;1990;;English;Images;Epyx, U.S. Gold;1;;v1.2;ChipsChallengeNTSC/ChipsChallengeNTSC.Slave;game/ChipsChallenge_v1.2_NTSC_2009.lha;Game;;3011;258
game--croak2--croak2;Croak 2;Croak 2;;;OCS;;0;4;0;;;;;;;;1995;;English;Selwyn Stevens;Amiga Format;2;;v1.0;Croak2/Croak2.Slave;game/Croak2_v1.0.lha;Game;;5575;3728
game--crystalhammerv1--crystalhammerv1;Crystal Hammer;Crystal Hammer;1;game--crystalhammerv2--crystalhammerv2;OCS;;0;4;-16;;;;;;;;1987;;English;reLINE;Axxiom, reLINE;2 (taking turns);;v1.2;CrystalHammerV1/CrystalHammerV1.slave;game/CrystalHammer_v1.2_V1.lha;Game;;3137;284
game--crackdown--crackdown;Crack Down;Crack Down;;;OCS;;2;;;;;1;;;;;1990;;English;Arc Developments;Sega, U.S. Gold;2;CUSTOM3=1;v1.2.1;Crackdown/Crackdown.slave;game/CrackDown_v1.2.1.lha;Game;;3109;278
game--cavitas--cavitas;Cavitas;Cavitas;;;OCS;;0;;;;;;;;;;1992;;English;Nite Time;Nite Time;1;;v1.1;Cavitas/Cavitas.Slave;game/Cavitas_v1.1_2251.lha;Game;;2957;2328
game--cedriccd32--cedriccd32;Cedric & the Lost Sceptre;Cedric & the Lost Sceptre;;;AGA/CD32;1;0;;;;;1;;;;;1996;;English, German;Alcatraz;Alive, neo;1;CUSTOM2=1 CUSTOM3=1 CUSTOM4=1;v2.2;CedricCD32/CedricCD32.slave;game/Cedric_v2.2_CD32.lha;Game;;2959;3228
game--cubulus--cubulus;Cubulus;Cubulus;;;OCS;;0;5;0;;;;;;;;1991;;English;Software 2000;Software 2000;2 (taking turns);;v1.1;Cubulus/Cubulus.Slave;game/Cubulus_v1.1_1857.lha;Game;;3143;287
game--chaosinandromedacdtv--chaosinandromedacdtv;Chaos in Andromeda: Eyes of the Eagle;Chaos in Andromeda (CDTV);;;OCS/CDTV;;0;5;;;;;;;;;1992;;English;KirkMoreno (Kirk Moreno);On-line;1;;v1.1.1;ChaosInAndromedaCDTV/ChaosInAndromedaCDTV.slave;game/ChaosInAndromeda_v1.1.1_CDTV.lha;Game;RPG;2990;3240
game--cruiseforacorpse--cruiseforacorpse;Cruise for a Corpse;Cruise for a Corpse;;;OCS;;0;5;8;;;;;;;;1991;;English;Delphine;U.S. Gold;1;;v2.3;CruiseForACorpse/CruiseForACorpse.slave;game/CruiseForACorpse_v2.3_0108.lha;Game;Adventure - Point & Click;3134;283
game--cannonfodder2de--cannonfodder2de;Cannon Fodder 2;Cannon Fodder 2;;game--cannonfodder2--cannonfodder2;OCS;;0;4;0;;;;;;;;1994;;German;Sensible Software;Virgin;1;;v1.12;CannonFodder2De/CannonFodder2De.Slave;game/CannonFodder2_v1.12_De_0241.lha;Game;Action - Strategy;2919;216
game--championshipgolf--championshipgolf;Championship Golf;Championship Golf;;;OCS;;2;;;;;;;;;;1986;;English;Interplay;Gamestar;1;;v1.0;ChampionshipGolf/ChampionshipGolf.Slave;game/ChampionshipGolf_v1.0.lha;Game;Sports - Golf;2977;250
game--crazyshot--crazyshot;Crazy Shot;Crazy Shot;;;OCS;;2;;;;;;1;;;;1989;;English;Hitech;Loriciel;1;CUSTOM2=1;v1.2;CrazyShot/CrazyShot.Slave;game/CrazyShot_v1.2_2404.lha;Game;;3118;1906
game--corporation2disk--corporation2disk;Corporation;Corporation;1;game--corporation&missions3disk--corporation&missions3disk;OCS;;2;;;;;;;;;;1990;;English;Dementia;Core Design, Virgin;1;;v1.4;Corporation2Disk/Corporation2Disk.Slave;game/Corporation_v1.4_2Disk_0107.lha;Game;Action Adventure;3092;276
game--chronoquest--chronoquest;Chrono Quest;Chrono Quest;;;OCS;;2;;;;;;;;;;1988;;English;Infomedia;Psygnosis;1;;v1.4;ChronoQuest/ChronoQuest.Slave;game/ChronoQuest_v1.4_1016.lha;Game;Adventure;3014;1382
game--clockwisercd32--clockwisercd32;Clockwiser;Clockwiser;1;game--clockwiseraga--clockwiseraga;AGA/CD32;1;0;;;;;;;;;;1994;;English;Team Hoi;Rasputin;1;;v1.1;ClockwiserCD32/ClockwiserCD32.Slave;game/Clockwiser_v1.1_CD32.lha;Game;;3044;-2
game--classicboardgames--classicboardgames;Classic Board Games;Classic Board Games;;;OCS;;0;5;;;;;;;;;1990;;English;Merit Software;Merit Software;2 (taking turns);;v1.0;ClassicBoardGames/ClassicBoardGames.slave;game/ClassicBoardGames_v1.0.lha;Game;Board Game;3036;1864
game--chrome--chrome;Chrome;Chrome;;;OCS;;0;;;;;;;;;;1991;;English;Gremlin;CU Amiga, Gremlin;2 (taking turns);;v1.1;Chrome/Chrome.Slave;game/Chrome_v1.1.lha;Game;;3012;-2
game--circusgames--circusgames;Circus Games;Circus Games;;;OCS;;2;;;;;;;;;;1988;;English;Tynesoft;Box Office, Tynesoft;4;;v1.0;CircusGames/CircusGames.Slave;game/CircusGames_v1.0.lha;Game;Sports - Multi-Event;3025;267
game--crystaldragonde--crystaldragonde;Crystal Dragon;Crystal Dragon;;game--crystaldragon--crystaldragon;OCS;;0;5;;;;;;;Faulty install;;1994;;German;Magnetic Fields;Black Legend;1;;v1.3;CrystalDragonDe/CrystalDragonDe.slave;game/CrystalDragon_v1.3_De.lha;Game;RPG - First Person Dungeon;3136;1559
game--colonization--colonization;Colonization;Colonization;1;game--colonizationaga--colonizationaga;OCS;;2;;;;;;;;;;1995;;English, German, French;MicroProse;MicroProse;1;;v1.1;Colonization/Colonization.slave;game/Colonization_v1.1_0452.lha;Game;Strategy;3061;300
game--crimecity--crimecity;Crime City;Crime City;;;OCS;;0;5;;;;;;;;;1992;;English;IF...;IF...;1;;v1.01;CrimeCity/CrimeCity.slave;game/CrimeCity_v1.01.lha;Game;Adventure - Point & Click;3126;282
game--capitalpunishmentaga--capitalpunishmentaga;Capital Punishment;Capital Punishment;;;AGA;1;0;5;10;;;1;;;;;1996;;English;clickBOOM (PXL);PXL;4 (2 simultaneously);;v1.2;CapitalPunishmentAGA/CapitalPunishmentAGA.Slave;game/CapitalPunishment_v1.2_AGA_1758.lha;Game;Fighting;2921;1252
game--civilizationagacd--civilizationagacd;Civilization;Civilization;1;game--civilizationaga--civilizationaga;AGA/CD;1;2;;;;;;;;;;1994;;English;MPS Labs (MicroProse);MicroProse, Software Demon;1;;v1.1;CivilizationAGACD/CivilizationAGACD.Slave;game/Civilization_v1.1_AGA_CD.lha;Game;Strategy;3031;1177
game--corruption--corruption;Corruption;Corruption;;;OCS;;2;;;;;;;;;;1988;;English;Magnetic Scrolls;Rainbird;1;;v1.0;Corruption/Corruption.Slave;game/Corruption_v1.0_0271.lha;Game;Adventure - Graphic;3094;1557
game--coloradofr--coloradofr;Colorado;Colorado;;game--colorado--colorado;OCS;;2;;;;;;;;;;1990;;French;Silmarils;Silmarils;1;;v1.5;ColoradoFr/ColoradoFr.slave;game/Colorado_v1.5_Fr.lha;Game;Action Adventure;3063;1555
game--crystalsofarboreade--crystalsofarboreade;Crystals of Arborea;Crystals of Arborea;1;game--crystalsofarboreafast--crystalsofarboreafast;OCS;;2;;;;;;;;;;1990;;German;Silmarils;Palace, Silmarils;1;;v1.3;CrystalsOfArboreaDe/CrystalsOfArboreaDe.Slave;game/CrystalsOfArborea_v1.3_De.lha;Game;RPG;3139;286
game--crossbowlegendwilliamtell--crossbowlegendwilliamtell;Crossbow: The Legend of William Tell;Crossbow: The Legend of William Tell;;;OCS;;0;;;;;;;;;;1989;;English;Intelligent Design;Electronic Zoo, Screen 7;1;;v1.2;CrossbowLegendWilliamTell/CrossbowLegendWilliamTell.Slave;game/CrossbowTheLegendOfWilliamTell_v1.2.lha;Game;Action Adventure;3130;1389
